scenario_id,source_affect_id,participants_id,text_no,subject_id,trial,valence_true,arousal_true,valence_noisy,arousal_noisy,HR,RMSSD,SDNN,pNN50,emotion_label,risk_tier,matched_by,match_ok
p2_n34,p2_n34,2,34,9,1,-0.8,0.75,-1.0,0.8926052933401989,86.2,24.6,32.7,8.9,angry,M,direct_text_va_emo_row,True
p2_n34,p2_n34,2,34,10,1,-0.8,0.75,-0.6256032574152003,0.5409770824450933,83.3,17.5,12.2,11.9,angry,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,1,1,0.1,0.85,0.1236552611673395,0.4436139916094847,80.7,16.2,33.7,20.8,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,2,1,0.1,0.85,-0.4760529839859917,0.7597476941868575,91.8,36.8,19.6,15.8,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,3,1,0.1,0.85,0.3992277371903381,0.7007763038170072,65.9,35.4,24.3,17.5,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,4,1,0.1,0.85,0.1895861277690008,0.5508605178458283,85.4,11.3,52.9,1.9,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,5,1,0.1,0.85,-0.029517254868764192,0.7747549219016945,78.6,25.8,45.0,11.2,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,6,1,0.1,0.85,0.41776633150175835,0.6049844245398465,76.7,22.6,17.5,17.3,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,7,1,0.1,0.85,0.2788732741923713,0.5002303929538812,97.2,8.3,18.1,4.5,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,8,1,0.1,0.85,0.517836893859369,0.6246560800257064,97.6,29.2,5.0,11.6,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,9,1,0.1,0.85,-0.1151822908488346,1.0,90.5,5.0,45.5,3.0,surprise,M,direct_text_va_emo_row,True
p2_n35,p2_n35,2,35,10,1,0.1,0.85,0.10027748617182329,0.4638915379379389,73.1,47.9,45.2,18.9,surprise,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,1,1,0.35,-0.75,0.8634546725216489,-0.9531364425304965,57.9,50.6,47.4,29.7,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,2,1,0.35,-0.75,0.7633274092946326,-0.5942281630277262,63.5,56.0,55.5,30.7,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,3,1,0.35,-0.75,0.4796982543629303,-0.5341179393696197,68.9,44.9,46.2,18.9,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,4,1,0.35,-0.75,0.3353198932238428,-0.6383658732648221,54.0,36.2,58.5,19.6,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,5,1,0.35,-0.75,-0.0266335075475998,-1.0,53.7,54.3,54.4,22.5,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,6,1,0.35,-0.75,0.3773928950194645,-0.8541096083120063,54.0,60.0,40.8,35.3,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,7,1,0.35,-0.75,0.5306117463052449,-0.8413202145509713,53.6,56.0,66.4,32.6,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,8,1,0.35,-0.75,0.01585787492127,-0.4158356605602542,56.9,54.8,35.7,27.2,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,9,1,0.35,-0.75,0.5345593077040405,-1.0,54.4,27.3,63.2,9.7,calm,M,direct_text_va_emo_row,True
p2_n36,p2_n36,2,36,10,1,0.35,-0.75,0.4701466896069281,-0.9682472417223382,53.9,30.3,71.5,14.4,calm,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,1,1,-0.65,0.85,-1.0,0.9254902250429411,93.3,28.3,12.9,19.1,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,2,1,-0.65,0.85,-0.6340877346258706,0.7570552471191279,86.7,19.2,38.2,6.5,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,3,1,-0.65,0.85,-1.0,1.0,94.7,34.2,26.6,14.2,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,4,1,-0.65,0.85,-0.40896102895700537,0.7736388243895795,92.2,20.9,7.8,15.6,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,5,1,-0.65,0.85,-0.7691384503583811,0.775294977742699,86.8,37.4,48.0,14.8,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,6,1,-0.65,0.85,-0.8733987534297801,0.43965497109947577,104.7,11.9,31.2,6.0,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,7,1,-0.65,0.85,-0.7408933237287573,0.8039919002002494,87.3,38.9,37.2,17.2,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,8,1,-0.65,0.85,-1.0,1.0,103.5,19.3,8.7,1.2,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,9,1,-0.65,0.85,-0.6150865776086624,0.8683341861945342,106.4,5.0,16.3,2.2,fearful,M,direct_text_va_emo_row,True
p2_n37,p2_n37,2,37,10,1,-0.65,0.85,-0.4200321210113925,1.0,85.2,19.4,29.9,8.8,fearful,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,1,1,0.8,0.55,0.6535518191378276,0.4946000764037402,78.7,51.3,63.6,23.4,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,2,1,0.8,0.55,1.0,0.4177633093188253,88.5,40.4,44.9,26.2,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,3,1,0.8,0.55,0.7278562207114747,0.5213601431318702,75.9,25.0,45.2,9.3,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,4,1,0.8,0.55,1.0,0.29050216125269257,74.3,40.5,55.4,14.9,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,5,1,0.8,0.55,0.22463207058250334,0.34478026939757833,65.9,22.3,58.5,10.9,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,6,1,0.8,0.55,0.9098631726144977,0.8669901217757723,91.5,33.8,40.4,17.6,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,7,1,0.8,0.55,0.5964973326771111,0.45858072936737004,71.2,35.4,41.1,16.7,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,8,1,0.8,0.55,0.9228613777236006,0.4927297422695726,76.8,39.6,47.9,22.7,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,9,1,0.8,0.55,0.7184415738896601,0.21366612814618968,72.9,57.0,73.3,24.1,happy,M,direct_text_va_emo_row,True
p2_n38,p2_n38,2,38,10,1,0.8,0.55,0.5253976955093619,0.39521926293751714,81.8,52.3,31.4,27.7,happy,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,1,1,-0.75,-0.4,-0.915859039304872,-0.39060628516603363,58.2,15.0,40.5,11.9,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,2,1,-0.75,-0.4,-0.8070014317024294,-0.7517443655259972,58.0,32.8,48.6,19.7,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,3,1,-0.75,-0.4,-1.0,-0.13365593193509934,55.7,37.2,63.9,25.5,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,4,1,-0.75,-0.4,-0.8370393492043283,-0.41873163902961197,73.2,27.4,38.5,14.1,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,5,1,-0.75,-0.4,-0.5760169747647876,-0.529153549690027,60.2,21.0,52.8,11.3,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,6,1,-0.75,-0.4,-0.8201255133529044,-0.7507165393019637,62.7,20.1,33.8,15.8,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,7,1,-0.75,-0.4,-1.0,0.13575176364622743,63.6,49.7,39.8,26.9,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,8,1,-0.75,-0.4,-0.970002995422691,-0.33270476993621007,53.1,24.4,37.6,18.0,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,9,1,-0.75,-0.4,-1.0,-0.602431208941821,59.3,24.1,15.6,7.6,sad,M,direct_text_va_emo_row,True
p2_n39,p2_n39,2,39,10,1,-0.75,-0.4,-0.6586514395187149,-0.4097905288606899,80.8,40.1,33.5,22.6,sad,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,1,1,-0.8,0.75,-0.810367944499787,0.4752401938670352,78.3,22.1,29.3,13.7,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,2,1,-0.8,0.75,-1.0,1.0,85.5,35.5,34.8,7.6,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,3,1,-0.8,0.75,-0.7689285762872874,0.984014041984004,85.8,6.0,10.1,1.8,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,4,1,-0.8,0.75,-0.6817136366830533,0.5742721404901081,94.3,30.3,38.5,20.3,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,5,1,-0.8,0.75,-0.7919009465791054,1.0,81.5,22.5,54.7,3.9,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,6,1,-0.8,0.75,-0.9247847378675914,1.0,98.8,35.0,31.2,14.7,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,7,1,-0.8,0.75,-0.8982725501753654,0.3580029336099331,91.6,5.0,40.6,0.6,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,8,1,-0.8,0.75,-0.28394496628689736,0.7895237189667025,91.5,42.6,8.7,23.8,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,9,1,-0.8,0.75,-0.5944834804918682,0.9680382764210138,107.2,31.3,60.7,16.5,angry,M,direct_text_va_emo_row,True
p2_n40,p2_n40,2,40,10,1,-0.8,0.75,-0.5774855668811352,0.5981846464784789,93.0,40.6,26.1,26.0,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,1,1,-0.8,0.75,-1.0,0.8604156410465151,83.5,5.0,5.0,0.0,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,2,1,-0.8,0.75,-1.0,0.7469253876729856,87.7,19.8,13.1,10.7,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,3,1,-0.8,0.75,-1.0,1.0,90.2,14.8,40.3,3.2,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,4,1,-0.8,0.75,-1.0,1.0,90.3,24.5,7.4,9.5,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,5,1,-0.8,0.75,-0.9833705166695699,0.6747935109919253,85.6,5.9,37.2,3.8,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,6,1,-0.8,0.75,-0.9768880713235266,0.6153024238558222,82.0,5.0,58.3,2.8,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,7,1,-0.8,0.75,-0.4651683526300001,0.5783653117115578,95.2,17.5,37.6,16.1,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,8,1,-0.8,0.75,-0.8168193662283837,0.48133474014178423,91.1,33.6,24.4,19.4,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,9,1,-0.8,0.75,-0.5292136968348164,0.2903703441819823,101.3,7.1,21.3,0.0,angry,M,direct_text_va_emo_row,True
p3_n41,p3_n41,3,41,10,1,-0.8,0.75,-0.6752792013079468,0.6644628372181903,87.9,5.0,5.0,5.9,angry,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,1,1,-0.7,0.35,-1.0,0.02113967323753857,75.6,23.2,58.6,6.5,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,2,1,-0.7,0.35,-0.5077420861394311,0.218152734590095,99.5,22.1,40.8,10.5,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,3,1,-0.7,0.35,-0.5169797621417443,0.27273344081543494,88.4,38.6,59.4,28.3,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,4,1,-0.7,0.35,-1.0,0.21703056242766783,72.2,22.9,31.5,8.2,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,5,1,-0.7,0.35,-0.7232186253482631,0.03211286977692901,60.6,25.9,53.2,14.1,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,6,1,-0.7,0.35,-0.6409440884339417,0.11521110755732955,71.2,16.2,39.9,4.7,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,7,1,-0.7,0.35,-0.38913271791350906,0.15515616868497073,68.2,38.3,41.6,20.2,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,8,1,-0.7,0.35,-0.9193710055389079,-0.0017717986960042453,85.8,23.0,58.6,10.4,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,9,1,-0.7,0.35,-0.8083473916715382,0.7882987005163964,65.6,20.8,5.0,8.9,disgust,M,direct_text_va_emo_row,True
p3_n42,p3_n42,3,42,10,1,-0.7,0.35,-0.5519176132466641,0.3748284537378374,79.2,42.6,8.6,27.5,disgust,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,1,1,0.1,0.85,-0.08443417617121021,1.0,57.7,25.6,38.2,18.0,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,2,1,0.1,0.85,0.5744718231646764,0.8215468653965604,83.1,13.5,31.3,9.4,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,3,1,0.1,0.85,-0.13275042790811037,0.8607577433303203,98.6,25.7,42.1,14.0,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,4,1,0.1,0.85,0.13491291855397414,0.866256157797195,89.2,21.4,39.8,17.1,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,5,1,0.1,0.85,0.48879963353683553,0.5713669212479846,70.4,44.5,79.3,23.1,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,6,1,0.1,0.85,-0.05703734993891063,1.0,77.2,27.4,35.5,12.5,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,7,1,0.1,0.85,-0.08425734028817428,1.0,82.0,20.4,55.3,8.3,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,8,1,0.1,0.85,0.1457486124113151,0.6414321642330086,106.3,50.7,35.5,23.5,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,9,1,0.1,0.85,-0.16412426765631502,1.0,83.2,15.9,34.6,5.8,surprise,M,direct_text_va_emo_row,True
p3_n43,p3_n43,3,43,10,1,0.1,0.85,-0.014174403755811582,0.9347483784523549,78.7,24.2,18.6,8.7,surprise,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,1,1,0.35,-0.75,-0.10231692864706454,-0.5911677011959484,59.8,37.2,61.7,24.0,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,2,1,0.35,-0.75,0.3408549900307885,-1.0,51.2,35.5,57.0,14.8,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,3,1,0.35,-0.75,0.6447164842592348,-0.4222094258490959,58.9,32.1,51.4,13.7,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,4,1,0.35,-0.75,0.4022133856335829,-0.7354468182287359,59.6,58.3,44.5,32.8,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,5,1,0.35,-0.75,0.4285846707828576,-0.6402124665748956,62.3,52.1,74.9,27.3,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,6,1,0.35,-0.75,0.15695190304890516,-0.3335991965783682,45.0,68.8,64.9,36.2,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,7,1,0.35,-0.75,0.34738371773681764,-1.0,63.3,44.9,83.3,24.2,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,8,1,0.35,-0.75,-0.02845762531121343,-0.592281099100961,46.6,58.2,40.8,36.3,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,9,1,0.35,-0.75,0.08748630254420342,-0.9774224471020836,64.1,37.1,74.0,14.6,calm,M,direct_text_va_emo_row,True
p3_n44,p3_n44,3,44,10,1,0.35,-0.75,0.040880428351912745,-0.43138994303777417,46.4,78.2,55.4,39.3,calm,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,1,1,-0.8,0.75,-0.5978572482774709,0.6839110416991333,87.4,20.9,14.5,8.8,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,2,1,-0.8,0.75,-0.7486360782409244,0.5560983488494022,114.8,5.0,28.6,0.7,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,3,1,-0.8,0.75,-0.6871934959659753,0.7317231744977654,77.6,23.3,58.5,17.2,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,4,1,-0.8,0.75,-0.6475299882023953,0.7400183841566591,96.6,30.1,28.8,11.7,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,5,1,-0.8,0.75,-0.8038679101816849,0.533006144367917,100.3,41.6,28.5,23.1,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,6,1,-0.8,0.75,-0.9837027243835478,0.4001929351938422,76.8,16.0,13.8,11.0,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,7,1,-0.8,0.75,-0.6480131082485616,0.5611252792165127,87.1,35.1,39.9,22.2,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,8,1,-0.8,0.75,-0.8938518616209905,0.7377925410165742,93.8,6.1,16.4,0.0,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,9,1,-0.8,0.75,-0.5888860319820837,1.0,94.7,38.5,5.0,23.9,angry,M,direct_text_va_emo_row,True
p3_n45,p3_n45,3,45,10,1,-0.8,0.75,-0.910647323193539,0.7519319732939211,93.0,43.5,25.1,18.4,angry,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,1,1,-0.75,-0.4,-0.9598818895044143,-0.05693217084800217,74.7,26.9,39.2,9.9,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,2,1,-0.75,-0.4,-0.8036344161294909,-1.0,60.0,28.8,39.4,21.2,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,3,1,-0.75,-0.4,-0.7900325348994843,-0.24540985843508378,73.3,48.1,37.3,28.6,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,4,1,-0.75,-0.4,-0.666820167603703,-0.7332870021193023,59.1,28.4,57.7,19.5,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,5,1,-0.75,-0.4,-1.0,-0.30683795337998626,61.5,20.2,46.7,11.0,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,6,1,-0.75,-0.4,-0.6535722898671369,-0.602472524772352,55.0,70.7,49.7,38.0,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,7,1,-0.75,-0.4,-0.5716834373008643,-0.6564912043701945,72.8,38.1,40.7,22.6,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,8,1,-0.75,-0.4,-0.8069427447809087,-0.6350039830309385,74.9,53.3,44.5,28.0,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,9,1,-0.75,-0.4,-0.4516033661309345,-0.7351221603416092,61.9,25.3,39.7,10.0,sad,M,direct_text_va_emo_row,True
p3_n46,p3_n46,3,46,10,1,-0.75,-0.4,-0.7112111642836609,-0.49957075838563714,65.9,32.2,33.3,17.7,sad,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,1,1,0.8,0.55,0.5125731317756486,0.501597622241123,85.5,48.4,41.2,28.0,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,2,1,0.8,0.55,0.5771141275363738,0.5674260673573202,80.7,31.1,40.0,18.4,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,3,1,0.8,0.55,0.6393059042750131,0.4352807887437508,71.1,28.7,31.9,21.0,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,4,1,0.8,0.55,0.46998070306567463,0.49031184948414147,103.7,75.3,39.3,32.5,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,5,1,0.8,0.55,0.7698532028816326,0.2149687760863036,85.5,31.3,45.9,20.8,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,6,1,0.8,0.55,0.7155305561315484,0.5505579055406006,79.2,38.8,46.9,24.9,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,7,1,0.8,0.55,1.0,0.5063380135795931,74.9,47.3,53.7,30.6,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,8,1,0.8,0.55,1.0,0.5522144259172239,71.5,12.1,56.8,14.7,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,9,1,0.8,0.55,0.6849233093564093,0.8075624234923917,79.8,62.5,46.7,29.9,happy,M,direct_text_va_emo_row,True
p3_n47,p3_n47,3,47,10,1,0.8,0.55,0.7817855777897362,1.0,73.7,33.5,52.6,19.7,happy,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,1,1,-0.65,0.85,-0.13055560370038888,0.8417436840701098,105.3,15.2,55.8,8.3,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,2,1,-0.65,0.85,-0.8332315095271338,0.6649419368628229,105.0,18.6,42.4,5.9,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,3,1,-0.65,0.85,-0.45366359924742927,0.7683465548346968,68.3,13.3,5.0,6.1,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,4,1,-0.65,0.85,-0.9201018323196255,0.5556458736876778,94.2,5.0,45.7,1.5,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,5,1,-0.65,0.85,-0.4185808105715327,0.8585833471422089,94.0,6.7,29.1,0.0,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,6,1,-0.65,0.85,-1.0,0.9087838248415471,94.0,19.2,42.8,13.3,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,7,1,-0.65,0.85,-0.819745086615783,0.7298563966993814,96.8,6.6,26.7,7.8,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,8,1,-0.65,0.85,-0.7080683756998682,0.8526364279352564,91.7,8.0,5.0,7.7,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,9,1,-0.65,0.85,-0.6806089974368494,0.6228743721219522,102.2,5.0,10.4,0.0,fearful,M,direct_text_va_emo_row,True
p3_n48,p3_n48,3,48,10,1,-0.65,0.85,-0.7761056708242924,0.47002680009525377,94.6,28.7,25.2,11.9,fearful,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,1,1,0.8,0.55,0.7716019595745088,0.41414489255587084,80.9,43.6,60.3,29.1,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,2,1,0.8,0.55,0.9393521392127965,0.7080540785079626,86.5,49.4,44.8,26.0,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,3,1,0.8,0.55,0.5996290195422483,0.45038868125265835,81.2,45.0,56.1,25.9,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,4,1,0.8,0.55,0.3869393306616276,0.7917391613362041,85.7,23.4,32.1,20.9,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,5,1,0.8,0.55,0.5532384552659212,0.9539681225305785,73.6,49.6,51.2,23.0,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,6,1,0.8,0.55,0.828735442939783,0.9068321628986924,77.4,39.6,44.9,27.5,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,7,1,0.8,0.55,1.0,0.41696402745672456,77.2,41.5,8.7,18.1,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,8,1,0.8,0.55,0.6416026211265469,0.0734408449776549,93.4,50.4,75.9,30.3,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,9,1,0.8,0.55,0.9995227621653905,0.19395809995310026,99.7,38.6,50.8,21.0,happy,M,direct_text_va_emo_row,True
p3_n49,p3_n49,3,49,10,1,0.8,0.55,1.0,0.9603571569305787,72.0,54.5,68.4,27.9,happy,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,1,1,0.0,0.0,-0.04281407620623362,0.021847857230030427,68.7,56.8,61.4,28.0,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,2,1,0.0,0.0,-0.01419714897156928,-0.2226089382356654,74.4,45.8,63.9,22.1,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,3,1,0.0,0.0,-0.610176003693771,-0.046072250458177984,77.6,42.0,54.8,22.2,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,4,1,0.0,0.0,0.09897855523951135,-0.029293001243593866,76.0,42.3,69.9,22.7,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,5,1,0.0,0.0,-0.4264897737226838,-0.156773206193074,78.6,36.3,53.7,16.6,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,6,1,0.0,0.0,0.15336504141795926,-0.00812597326442235,73.6,34.9,46.5,17.9,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,7,1,0.0,0.0,0.3498544816634708,-0.0591343458421338,63.8,51.2,52.0,23.5,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,8,1,0.0,0.0,-0.2161066763339299,0.3973807590259656,74.0,9.1,52.5,3.2,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,9,1,0.0,0.0,-0.14430718142764273,0.03813147072440414,72.7,63.1,38.9,40.4,neutral,M,direct_text_va_emo_row,True
p3_n50,p3_n50,3,50,10,1,0.0,0.0,-0.028289623614020994,-0.1388182720032929,60.5,69.3,59.1,40.3,neutral,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,1,1,-0.75,-0.4,-0.6016151419267023,-0.3992349708153568,87.6,26.2,72.9,9.9,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,2,1,-0.75,-0.4,-0.8309772133039804,-0.347030205292779,76.8,22.0,60.7,17.0,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,3,1,-0.75,-0.4,-0.7522897596336638,-0.3848036568746743,77.5,41.5,52.3,16.3,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,4,1,-0.75,-0.4,-0.8503023016361694,-0.2226001301541084,56.8,37.5,43.9,21.6,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,5,1,-0.75,-0.4,-0.9967356841253892,-0.9639478327736869,68.5,9.3,33.4,3.8,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,6,1,-0.75,-0.4,-0.7740001654334645,-0.44951494080472665,69.2,62.2,12.0,29.3,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,7,1,-0.75,-0.4,-0.6045691587573735,-0.3453204334646281,83.0,37.9,53.9,22.5,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,8,1,-0.75,-0.4,-0.5882738691858586,-0.5711101005215456,78.4,25.7,46.8,8.7,sad,M,direct_text_va_emo_row,True
